source_group,fold,actual,predicted,prob_ATTACK,prob_DEFEND,prob_HOLD,prob_CONSERVE,margin_ATTACK,margin_DEFEND,margin_HOLD,margin_CONSERVE,top_probability,second_probability,probability_margin,normalized_entropy,correct
10,3,HOLD,HOLD,7.22827354165045e-05,0.0006747262432921,0.9991546189851824,9.837203610891885e-05,-6.391963481903076,-4.158241748809815,3.1421163082122803,-6.083792209625244,0.9991546189851824,0.0006747262432921,0.9984798927418903,0.005315034425534025,True
0,2,DEFEND,DEFEND,0.0001234302758728,0.9328796832061476,0.0653148440301732,0.0016820424878062,-6.33900260925293,2.591352701187134,-0.0677041485905647,-3.726914644241333,0.9328796832061478,0.06531484403017321,0.8675648391759746,0.1838605190441796,True
27,5,HOLD,ATTACK,0.5793301428056825,0.0002846880798689,0.4159863864035238,0.0043987827109246,0.9176241755485536,-6.700609683990479,0.5864042043685913,-3.962920427322388,0.5793301428056826,0.41598638640352387,0.16334375640215876,0.510211298042509,False
10,3,DEFEND,DEFEND,0.0001046071653498,0.9521495257057556,0.0474067569082836,0.0003391102206108,-6.39976692199707,2.7164981365203857,-0.2834591865539551,-5.223654270172119,0.9521495257057558,0.047406756908283616,0.9047427687974722,0.14058893833016292,True
20,2,HOLD,HOLD,0.0001595753047365,0.0203781639091383,0.8361559680408989,0.1433062927452261,-6.694558620452881,-1.844855546951294,1.869495511054993,0.1056645587086677,0.8361559680408991,0.14330629274522613,0.692849675295673,0.36699742271496644,True
3,4,HOLD,HOLD,0.041127764019528,0.0001766377695847,0.8204931086763491,0.1382024895345381,-1.354674220085144,-6.805011749267578,1.6385477781295776,-0.1426378190517425,0.8204931086763493,0.13820248953453812,0.6822906191418112,0.41016543761257673,True
25,5,DEFEND,DEFEND,8.028668229807188e-05,0.98637791808208,0.0134342680384098,0.0001075271972121,-6.199348449707031,3.2168421745300293,-1.0793887376785278,-5.9072089195251465,0.9863779180820801,0.013434268038409802,0.9729436500436703,0.05278064341265194,True
28,3,CONSERVE,HOLD,0.0001286432376711,0.0079782316266159,0.894791839319441,0.0971012858162719,-6.96812105178833,-2.840691328048706,1.8791828155517576,-0.3416535258293152,0.8947918393194412,0.09710128581627193,0.7976905535031692,0.2637280040231356,False
20,2,CONSERVE,HOLD,0.0094808559208293,0.0001220345673561,0.8331747862079192,0.1572223233038952,-2.6316802501678467,-6.984405994415283,1.84428870677948,0.1767061650753021,0.8331747862079194,0.15722232330389524,0.6759524629040241,0.3521665189193374,False
23,2,HOLD,ATTACK,0.5351449869571168,0.0001871171560735,0.3777907208485112,0.0868771750382984,1.1402013301849363,-6.818356990814209,0.7920039892196655,-0.677841067314148,0.5351449869571169,0.3777907208485113,0.1573542661086056,0.660897768673974,False
13,2,HOLD,HOLD,0.0001618388674038,0.0468851744726901,0.8520115661106654,0.1009414205492405,-6.657900810241699,-0.9890446662902832,1.9108537435531616,-0.2222059369087219,0.8520115661106656,0.10094142054924053,0.7510701455614252,0.36992018511995267,True
23,2,DEFEND,DEFEND,7.458753479694303e-05,0.9874952170152403,0.0120333597555931,0.0003968356943695,-6.281825542449951,3.209127902984619,-1.198360800743103,-4.610276699066162,0.9874952170152405,0.012033359755593102,0.9754618572596474,0.050084204840827706,True
13,2,HOLD,HOLD,7.039723184028593e-05,0.0005685801658675,0.9944231974090744,0.0049378251932178,-6.550526142120361,-4.461537837982178,3.0052380561828613,-2.299999713897705,0.9944231974090744,0.0049378251932178,0.9894853722158565,0.026478437249366566,True
4,3,ATTACK,ATTACK,0.7700736243086854,0.0001789805320068,0.2277397159943496,0.002007679164958,1.6443657875061035,-6.722599029541016,0.4260831177234649,-4.305140972137451,0.7700736243086855,0.22773971599434964,0.5423339083143359,0.39830122604228285,True
21,1,HOLD,DEFEND,5.960309818432416e-05,0.9926544958798564,0.007223336878078,6.256414388123828e-05,-6.227436542510986,3.49299430847168,-1.4300713539123535,-6.178951740264893,0.9926544958798564,0.007223336878078,0.9854311590017785,0.0318244543267431,False
24,3,CONSERVE,CONSERVE,0.000967420853682,6.049344924391585e-05,0.1665363133911182,0.8324357723059558,-4.764743328094482,-7.53684139251709,0.3835918009281158,1.9927345514297483,0.8324357723059559,0.16653631339111824,0.6658994589148377,0.3307332955691727,True
21,1,DEFEND,DEFEND,3.6876312555666127e-05,0.9942334893728452,0.0056889144408221,4.0719873776869457e-05,-6.282512187957764,3.919645547866821,-1.2438071966171265,-6.183365345001221,0.9942334893728454,0.005688914440822101,0.9885445749320233,0.02592901889695315,True
28,3,HOLD,HOLD,7.4939486816451e-05,0.0007520499525748,0.988209428375016,0.0109635821855926,-6.568881988525391,-4.262760162353516,2.9180870056152344,-1.583228588104248,0.9882094283750161,0.010963582185592602,0.9772458461894236,0.04856290351403995,True
25,5,DEFEND,DEFEND,0.0001948493820496,0.5733631668067422,0.2968711461172769,0.1295708376939312,-6.578846454620361,1.4082010984420776,0.749980092048645,-0.0790904313325882,0.5733631668067423,0.29687114611727694,0.2764920206894653,0.6823289020467432,True
14,2,HOLD,HOLD,0.0011654610601418,0.0001050439997796,0.8736170771290369,0.1251124178110416,-5.0543389320373535,-7.460831165313721,1.5651865005493164,-0.3782429099082947,0.8736170771290369,0.1251124178110416,0.7485046593179954,0.27910610177062856,True
24,3,ATTACK,ATTACK,0.7792789446048237,0.0001823328372917,0.215689900471917,0.0048488220859675,1.6548161506652832,-6.705474853515625,0.3702888786792755,-3.4248170852661133,0.7792789446048237,0.215689900471917,0.5635890441329068,0.3986169158116795,True
2,1,DEFEND,DEFEND,0.0002266758545166,0.8079209981352511,0.189186991610064,0.0026653344001681,-6.329406261444092,1.8492919206619265,0.3975635766983032,-3.8648428916931152,0.8079209981352512,0.18918699161006403,0.6187340065251872,0.3642971739309437,True
10,3,HOLD,HOLD,0.4457911393551243,0.0001126510504999,0.5416714123828853,0.0124247972114904,1.1246168613433838,-7.158693790435791,1.3194258213043213,-2.455539464950561,0.5416714123828854,0.4457911393551244,0.09588027302776103,0.5394223018562643,True
19,4,DEFEND,DEFEND,8.750094373338045e-05,0.9849468952880872,0.0148678774490095,9.77263191699529e-05,-6.271677494049072,3.057016372680664,-1.1363683938980105,-6.161156177520752,0.9849468952880872,0.0148678774490095,0.9700790178390777,0.05715338132156134,True
9,1,HOLD,HOLD,0.0002801900116195,0.1933117905818545,0.8060369903982219,0.0003710290083041,-6.425661087036133,0.1109306216239929,1.5387558937072754,-6.144848823547363,0.8060369903982219,0.1933117905818545,0.6127251998163674,0.3583102583135812,True
13,2,HOLD,HOLD,0.0018068584457451,8.84856773698084e-05,0.9963030729078184,0.0018015829690668,-3.7844409942626953,-6.800945281982422,2.5280210971832275,-3.787364482879639,0.9963030729078184,0.0018068584457451,0.9944962144620733,0.01970192963882003,True
7,3,DEFEND,DEFEND,2.9367267991144472e-05,0.9945446447568848,0.0053993483199955,2.663965512833945e-05,-6.349641799926758,4.080517768859863,-1.135488986968994,-6.4471211433410645,0.994544644756885,0.005399348319995501,0.9891452964368894,0.02468457357269083,True
4,3,HOLD,HOLD,0.0328707041598908,0.0001315229375479,0.7438846967519018,0.2231130761506592,-1.4740986824035645,-6.9952545166015625,1.6452053785324097,0.4409980773925781,0.7438846967519019,0.22311307615065926,0.5207716206012427,0.4820143545915157,True
16,1,HOLD,HOLD,0.1929698649140298,0.0001525349266078,0.801810529048687,0.0050670711106752,0.3612466752529144,-6.781649112701416,1.7855850458145142,-3.278524398803711,0.8018105290486872,0.19296986491402984,0.6088406641346573,0.3770514653607996,True
20,2,DEFEND,DEFEND,0.0001403650060423,0.9554161198891244,0.0425752875367495,0.0018682275680836,-6.280514717102051,2.545141220092773,-0.5657317638397217,-3.692015409469605,0.9554161198891246,0.04257528753674951,0.912840832352375,0.13773832229877803,True
11,1,HOLD,HOLD,0.0001426453155755,0.0134218145669653,0.8825406832971125,0.1038948568203464,-6.811835765838623,-2.2675609588623047,1.9183628559112549,-0.2210627645254135,0.8825406832971128,0.10389485682034642,0.7786458264767664,0.29189594894390203,True
27,5,DEFEND,DEFEND,0.0003659355487704,0.4735375535554422,0.381577989759748,0.1445185211360393,-6.374277114868164,0.7912521362304688,0.5753361582756042,-0.3955715000629425,0.4735375535554422,0.381577989759748,0.0919595637956942,0.7242711008200278,True
17,5,DEFEND,DEFEND,0.0002171249325563,0.8815783711539457,0.1168519537069567,0.0013525502065412,-6.289888858795166,2.0191071033477783,-0.001698990818113,-4.460615158081055,0.8815783711539458,0.11685195370695671,0.7647264174469891,0.26887850679783976,True
1,4,HOLD,HOLD,9.84225899082935e-05,0.000786356788246,0.9959208329070586,0.003194387714787,-6.351751804351807,-4.273611068725586,2.870401382446289,-2.871870756149292,0.9959208329070587,0.0031943877147870003,0.9927264451922717,0.0208873132846175,True
1,4,DEFEND,DEFEND,6.982232033026504e-05,0.9840846879681158,0.0157320549318684,0.0001134347796855,-6.311236381530762,3.242276906967163,-0.8937346935272217,-5.825962066650391,0.9840846879681159,0.015732054931868404,0.9683526330362475,0.05973261308887924,True
24,3,CONSERVE,CONSERVE,0.2998206892878026,0.0001410016547517,0.2574518305261551,0.4425864785312905,0.7489248514175415,-6.913243293762207,0.5965728759765625,1.1383761167526243,0.4425864785312905,0.2998206892878026,0.14276578924348793,0.7736513340540386,True
17,5,HOLD,ATTACK,0.6018900871977548,0.0002215857384984,0.3974989653096417,0.0003893617541051,1.2214428186416626,-6.685577869415283,0.8065602779388428,-6.121878623962402,0.6018900871977548,0.3974989653096417,0.20439112188811315,0.48850165726416495,False
25,5,ATTACK,ATTACK,0.4781338157079209,0.0002175489871989,0.3954404443875449,0.1262081909173352,0.9107351303100586,-6.784486770629883,0.7208446860313416,-0.4212226271629333,0.478133815707921,0.395440444387545,0.08269337132037602,0.7088920641089149,True
0,2,HOLD,ATTACK,0.8034448991131681,0.0001894174293511,0.1953194085821532,0.0010462748753275,1.6542309522628784,-6.698479652404785,0.2399585396051406,-4.989441394805908,0.8034448991131683,0.19531940858215324,0.6081254905310151,0.3632812704292145,False
4,3,CONSERVE,CONSERVE,0.0002486735917387,3.369632218330954e-05,0.0931007515163155,0.9066168785697624,-5.60661506652832,-7.605367660522461,0.318681001663208,2.5947186946868896,0.9066168785697625,0.09310075151631551,0.813516127053447,0.22529075560356596,True
22,4,HOLD,HOLD,0.0003430782547134,0.1476888367576457,0.6089274324263049,0.243040652561336,-6.4683685302734375,-0.4034640789031982,1.0131274461746216,0.0946570709347724,0.6089274324263049,0.243040652561336,0.36588677986496887,0.6716202069690548,True
2,1,DEFEND,DEFEND,9.363189377226136e-05,0.9199356788200548,0.0766159548825117,0.0033547344036612,-6.552534580230713,2.640152931213379,0.1546545326709747,-2.973778247833252,0.9199356788200548,0.0766159548825117,0.8433197239375431,0.2117691196986291,True
18,5,HOLD,ATTACK,0.7721274083572383,0.000145825735518,0.2273150885776176,0.000411677329626,1.7898768186569214,-6.784615993499756,0.5670644044876099,-5.746788024902344,0.7721274083572384,0.22731508857761762,0.5448123197796207,0.3901930932460019,False
2,1,DEFEND,DEFEND,8.407077018482751e-05,0.9841476399297798,0.0156496721531124,0.0001186171469229,-6.332031726837158,3.0358407497406006,-1.105484962463379,-5.987789630889893,0.9841476399297799,0.015649672153112405,0.9684979677766675,0.059617690116515,True
28,3,HOLD,HOLD,0.0001624739678084,0.0092409588818796,0.8581756988637378,0.1324208682865741,-7.098575115203857,-3.057692289352417,1.4734708070755005,-0.3953527212142944,0.8581756988637379,0.13242086828657412,0.7257548305771637,0.32004941221825123,True
22,4,ATTACK,ATTACK,0.8902022172852769,0.0001729511118457,0.1092245570214754,0.0004002745814017,1.9596318006515503,-6.586563587188721,-0.1384109854698181,-5.7474212646484375,0.8902022172852773,0.10922455702147545,0.7809776602638018,0.2524914191703129,True
28,3,HOLD,HOLD,0.0001890548577922,0.1704445170404403,0.7816108406163981,0.0477555874853693,-6.839835166931152,-0.0357071049511432,1.4872400760650637,-1.3080209493637085,0.7816108406163982,0.17044451704044034,0.6111663235759579,0.46241254129505166,True
27,5,HOLD,HOLD,0.0093169506002669,0.000138327428506,0.8689693078264232,0.1215754141448038,-2.8622231483459477,-7.072189807891846,1.6732492446899414,-0.2935238480567932,0.8689693078264233,0.12157541414480381,0.7473938936816196,0.30514819869720516,True
3,4,CONSERVE,HOLD,0.0042333053607298,9.458360768617056e-05,0.7273587615825555,0.2683133494490284,-3.4424195289611816,-7.243674278259277,1.7040170431137085,0.7067527174949646,0.7273587615825556,0.26831334944902846,0.4590454121335272,0.4389742415321591,False
14,2,HOLD,HOLD,0.0048433815309057,8.986990548446288e-05,0.8764996470765656,0.1185671014870441,-3.434783458709717,-7.421788692474365,1.7635397911071775,-0.2369175255298614,0.8764996470765658,0.11856710148704412,0.7579325455895217,0.28493973028142333,True
4,3,HOLD,HOLD,0.0005521728478767,3.780725208894318e-05,0.9993083786180011,0.000101641282033,-4.01476526260376,-6.696125507354736,3.486192226409912,-5.70717716217041,0.9993083786180013,0.0005521728478767001,0.9987562057701246,0.004438506854136029,True
19,4,HOLD,ATTACK,0.6643200136424605,0.0001599575677686,0.3069162468460427,0.0286037819437281,1.4790990352630615,-6.852511405944824,0.7069099545478821,-1.666126012802124,0.6643200136424605,0.3069162468460427,0.35740376679641783,0.5318399385324091,False
19,4,CONSERVE,HOLD,0.0003858357901354,0.2442583256254286,0.6084324030634649,0.1469234355209709,-6.447096824645996,0.0034728641621768,0.9161322712898254,-0.5048419237136841,0.608432403063465,0.24425832562542865,0.36417407743803637,0.671869960980508,False
19,4,HOLD,HOLD,0.1410668049408476,0.0001305871268595,0.7970270537800743,0.0617755541522184,-0.0127039393410086,-6.997652530670166,1.7189511060714722,-0.8384297490119934,0.7970270537800745,0.14106680494084764,0.6559602488392269,0.4546419704637387,True
21,1,HOLD,HOLD,0.0005999240725928,3.586258436266611e-05,0.9989791224064724,0.000385090936572,-3.996567487716675,-6.813675880432129,3.4211184978485107,-4.439890861511231,0.9989791224064725,0.0005999240725928001,0.9983791983338797,0.00639524871267852,True
21,1,ATTACK,ATTACK,0.6092792749138922,0.00021897633268,0.3779130279852872,0.0125887207681405,1.2107956409454346,-6.720273017883301,0.733182966709137,-2.66867995262146,0.6092792749138922,0.3779130279852872,0.23136624692860502,0.52409427107232,True
25,5,ATTACK,ATTACK,0.9448360439208572,0.0001158832338883,0.0548008324098367,0.0002472404354176,2.3635473251342773,-6.642636299133301,-0.4837587475776672,-5.88485860824585,0.9448360439208574,0.054800832409836714,0.8900352115110207,0.15571123759532168,True
8,3,HOLD,HOLD,0.0001847077693897,0.0027615775610205,0.9904078265004428,0.0066458881691467,-6.395832538604736,-3.691050529479981,2.1912641525268555,-2.812854290008545,0.9904078265004431,0.006645888169146703,0.9837619383312964,0.043804447282109894,True
18,5,DEFEND,DEFEND,0.0002820668152267,0.6930999736897823,0.2744371585490562,0.0321808009459347,-6.596314907073975,1.21047043800354,0.2840183675289154,-1.8593337535858157,0.6930999736897824,0.27443715854905626,0.4186628151407261,0.5206864297888418,True
17,5,CONSERVE,CONSERVE,9.252317054817756e-05,0.000941400047113,0.4550357961140713,0.5439302806682674,-7.28905725479126,-4.969148635864258,1.211614727973938,1.3900597095489502,0.5439302806682675,0.45503579611407136,0.08889448455419618,0.5027234161752802,True
11,1,HOLD,DEFEND,0.0002687981919645,0.7425204361339068,0.2553964409245446,0.001814324749584,-6.402088642120361,1.5217560529708862,0.4545225799083709,-4.492580890655518,0.742520436133907,0.25539644092454467,0.4871239952093623,0.42077237389984445,False
24,3,HOLD,HOLD,0.0050079004205082,0.0001760177881335,0.9408121935879078,0.0540038882034504,-3.4496068954467773,-6.797793865203857,1.7861199378967283,-1.0715675354003906,0.9408121935879079,0.05400388820345041,0.8868083053844575,0.17533714592421337,True
27,5,ATTACK,HOLD,0.4820174708684402,0.0002834109551731,0.4984728534340131,0.0192262647423735,0.6328006386756897,-6.806036949157715,0.6663694381713867,-2.588902473449707,0.4984728534340131,0.4820174708684402,0.016455382565572885,0.5605529269570824,False
20,2,CONSERVE,CONSERVE,0.0001075734473563,0.0006690062594272,0.1089589076172564,0.89026451267596,-6.910592079162598,-5.082972526550293,0.0099602881819009,2.11050796508789,0.8902645126759601,0.10895890761725642,0.7813056050587036,0.2531157694601495,True
0,2,DEFEND,DEFEND,0.0001218915362979,0.9646903979530388,0.0350505788043092,0.000137131706354,-6.2361931800842285,2.7402374744415283,-0.5747776031494141,-6.118382930755615,0.9646903979530389,0.03505057880430921,0.9296398191487297,0.11141227362630653,True
28,3,DEFEND,HOLD,0.000253622773305,0.3449124151227706,0.6380063394148419,0.0168276226890825,-6.371000289916992,0.8441974520683289,1.4592550992965698,-2.1760714054107666,0.6380063394148419,0.3449124151227706,0.29309392429207126,0.522766268968567,False
25,5,DEFEND,DEFEND,0.0001759294708991,0.8476555370404439,0.1489026445807876,0.0032658889078692,-6.511927604675293,1.968218684196472,0.2290370911359787,-3.590723752975464,0.8476555370404442,0.14890264458078764,0.6987528924596565,0.3202036212288269,True
5,5,HOLD,HOLD,0.0112309234079183,0.0001157368623849,0.9007719297480764,0.0878814099816202,-2.51626968383789,-7.091376304626465,1.8683115243911743,-0.458952397108078,0.9007719297480766,0.08788140998162021,0.8128905197664564,0.25918468605009193,True
7,3,ATTACK,ATTACK,0.6075686043241975,0.0001469027150941,0.3819468806635706,0.0103376122971378,1.42796528339386,-6.899484157562256,0.963781714439392,-2.6457107067108154,0.6075686043241976,0.38194688066357063,0.22562172366062694,0.5185904754766862,True
28,3,DEFEND,DEFEND,0.0001348194668807,0.9716212977966644,0.0280906061728371,0.0001532765636176,-6.175373554229736,2.707411289215088,-0.8361197710037231,-6.04706621170044,0.9716212977966646,0.028090606172837106,0.9435306916238275,0.09440168325602127,True
21,1,HOLD,HOLD,8.905058184133542e-05,0.0007889301487073,0.9990242535457404,9.776572371092085e-05,-6.250453948974609,-4.068980693817139,3.074875831604004,-6.157084465026856,0.9990242535457404,0.0007889301487073,0.9982353233970331,0.006019805152454232,True
14,2,CONSERVE,HOLD,0.0005368770085515,4.885988408969321e-05,0.9417055615348144,0.0577087015725443,-5.0116376876831055,-7.408450126647949,2.4580414295196533,-0.3342433273792267,0.9417055615348146,0.057708701572544305,0.8839968599622703,0.16280389308131565,False
23,2,DEFEND,DEFEND,0.0001469325460362,0.9084017584107724,0.0853917273562469,0.0060595816869444,-6.349589347839356,2.3798787593841557,0.0154412165284156,-2.630167007446289,0.9084017584107725,0.08539172735624691,0.8230100310545256,0.23776578202803847,True
19,4,ATTACK,ATTACK,0.7789237804658394,0.0001423500890816,0.2205220527624108,0.000411816682668,1.7107664346694946,-6.896612644195557,0.4488509893417358,-5.834323883056641,0.7789237804658397,0.22052205276241085,0.5584017277034288,0.3840849002666895,True
2,1,HOLD,ATTACK,0.7291597625918276,0.0001796693807989,0.2702814602272691,0.0003791078001043,1.5880979299545288,-6.720432281494141,0.5956688523292542,-5.973729610443115,0.7291597625918276,0.2702814602272691,0.45887830236455845,0.42448207959235423,False
16,1,DEFEND,DEFEND,0.0001272937603311,0.9570958676659528,0.042574565060931,0.0002022735127851,-6.416494846343994,2.5086662769317627,-0.6039802432060242,-5.953371524810791,0.9570958676659528,0.042574565060931,0.9145213026050217,0.1292792201844064,True
9,1,DEFEND,DEFEND,8.01512235605257e-05,0.96093645203493,0.0384830283667071,0.0005003683748022,-6.444757461547852,2.946991205215454,-0.2706996500492096,-4.613327980041504,0.9609364520349302,0.038483028366707105,0.922453423668223,0.12133728655961167,True
24,3,HOLD,HOLD,0.0014865179256745,8.94930254472759e-05,0.781088933041654,0.2173350560072241,-4.7486114501953125,-7.558642864227295,1.515641212463379,0.2363924086093902,0.781088933041654,0.2173350560072241,0.5637538770344299,0.3860766526221369,True
27,5,HOLD,HOLD,0.0005097393822783,4.232383389326127e-05,0.9993171584029406,0.0001307783808878,-4.229959011077881,-6.718508720397949,3.350968599319458,-5.590354442596436,0.9993171584029407,0.0005097393822783001,0.9988074190206624,0.0044311534291391255,True
24,3,ATTACK,ATTACK,0.7856379214108924,0.0001774993011705,0.2087733911265472,0.0054111881613897,1.7125747203826904,-6.68271017074585,0.3873281478881836,-3.2654523849487305,0.7856379214108925,0.20877339112654722,0.5768645302843453,0.3941173661100519,True
19,4,HOLD,HOLD,0.0002988840283487,0.3744282132420209,0.5950646409976923,0.0302082617319379,-6.332267761230469,0.8008317947387695,1.26410174369812,-1.716452956199646,0.5950646409976924,0.37442821324202097,0.22063642775567144,0.5661527626293056,True
22,4,CONSERVE,CONSERVE,0.0003389112120303,0.028440303063378,0.48454086205661,0.4866799236679815,-6.5089874267578125,-2.079163074493408,0.7562315464019775,0.7606364488601685,0.48667992366798163,0.4845408620566101,0.0021390616113715066,0.5810537084435746,True
0,2,HOLD,HOLD,0.3240775252404688,0.0002111783451723,0.6648895317749288,0.01082176463943,0.5074948072433472,-6.828539848327637,1.2261329889297483,-2.891928434371948,0.6648895317749289,0.32407752524046884,0.3408120065344601,0.49577818870417856,True
22,4,HOLD,HOLD,0.3337758553775853,0.0001671842801263,0.44120580913316,0.2248511512091283,0.7181336879730225,-6.88099479675293,0.9971754550933838,0.323102593421936,0.4412058091331601,0.33377585537758536,0.10742995375557474,0.7677044781761251,True
4,3,DEFEND,DEFEND,8.047722895942719e-05,0.9821564667505296,0.0176341274907524,0.0001289285297583,-6.329799652099609,3.079732179641724,-0.940182626247406,-5.858515739440918,0.9821564667505298,0.017634127490752403,0.9645223392597774,0.06549978476857336,True
9,1,HOLD,HOLD,0.0072976169773735,0.0001045341792693,0.9389537050570574,0.0536441437862996,-3.1251957416534424,-7.3709845542907715,1.7320226430892944,-1.1303712129592896,0.9389537050570577,0.053644143786299614,0.885309561270758,0.18245581386938955,True
5,5,HOLD,HOLD,0.0002836463356673,0.3213052710919762,0.6649702707277119,0.0134408118446446,-6.376872539520264,0.6555460095405579,1.3828966617584229,-2.518549919128418,0.6649702707277119,0.3213052710919762,0.34366499963573566,0.5023133658325165,True
22,4,DEFEND,DEFEND,0.0001997807784804,0.9357735214107064,0.0620503368417107,0.0019763609691024,-6.275361061096191,2.176546812057495,-0.536880612373352,-3.9835691452026367,0.9357735214107066,0.06205033684171071,0.8737231845689959,0.1793371149235349,True
14,2,DEFEND,DEFEND,0.0002740418477706,0.7845840017439225,0.2131464971688184,0.0019954592394884,-6.274363994598389,1.6852638721466064,0.3820899724960327,-4.289015769958496,0.7845840017439226,0.21314649716881842,0.5714375045751042,0.3855395449896549,True
8,3,DEFEND,DEFEND,0.0002371326386167,0.7821580576097729,0.21479996659617,0.0028048431554403,-6.36728048324585,1.7339119911193848,0.4415623545646667,-3.896797180175781,0.782158057609773,0.21479996659617004,0.5673580910136029,0.39025579676521416,True
21,1,CONSERVE,HOLD,0.0010335954820052,0.0001503484602592,0.5983701068622063,0.4004459491955293,-5.431231498718262,-7.359074592590332,0.9299343228340148,0.5283036828041077,0.5983701068622063,0.4004459491955293,0.19792415766667698,0.4921020494280345,False
25,5,DEFEND,DEFEND,0.0001353413756576,0.939282946238332,0.0570050248833017,0.0035766875027087,-6.334083557128906,2.510988473892212,-0.2909888327121734,-3.0596911907196045,0.939282946238332,0.0570050248833017,0.8822779213550302,0.17563873689458584,True
25,5,CONSERVE,CONSERVE,0.0004614616995861,1.3395257444173914e-05,0.0483359672063267,0.951189175836643,-3.8433949947357178,-7.3828935623168945,0.808137059211731,3.787674188613892,0.951189175836643,0.0483359672063267,0.9028532086303163,0.14263362901343943,True
4,3,HOLD,ATTACK,0.5928084499602444,0.0002186927685683,0.3992882536196818,0.0076846036515054,1.199779987335205,-6.705178737640381,0.8045922517776489,-3.1458725929260254,0.5928084499602445,0.39928825361968184,0.19352019634056267,0.5163413808838709,False
16,1,DEFEND,DEFEND,0.0002483582917481,0.6742920221021916,0.3241130085491553,0.0013466110569049,-6.455027103424072,1.451519012451172,0.7189480066299438,-4.764553070068359,0.6742920221021916,0.3241130085491553,0.3501790135530363,0.46300562380133625,True
24,3,ATTACK,ATTACK,0.5273094099514939,0.0001948846737298,0.3509331591850017,0.1215625461897745,1.1597820520401,-6.743352890014648,0.7525904178619385,-0.3075765073299408,0.527309409951494,0.35093315918500173,0.17637625076649227,0.6944996201591053,True
27,5,HOLD,ATTACK,0.5961070748812869,0.0001884842524302,0.2683183592261889,0.1353860816400939,1.2621073722839355,-6.797053813934326,0.4638612270355224,-0.2201824486255645,0.596107074881287,0.26831835922618896,0.32778871565509804,0.6735362373897015,False
22,4,ATTACK,ATTACK,0.8641746094999104,0.000103310435255,0.1224352640155399,0.0132868160492945,2.2083523273468018,-6.823439598083496,0.2541598975658417,-1.966650128364563,0.8641746094999105,0.12243526401553992,0.7417393454843706,0.31858173976296544,True
11,1,CONSERVE,CONSERVE,0.0001061545584838,0.0005563220054581,0.2452898692894349,0.754047654146623,-7.242013454437256,-5.585562229156494,0.5032861828804016,1.6263011693954468,0.7540476541466232,0.24528986928943494,0.5087577848571883,0.40591481832644893,True
2,1,HOLD,HOLD,0.0001926497147541,0.0507312774962962,0.903505663691014,0.0455704090979355,-6.702701091766357,-1.1292767524719238,1.7504630088806152,-1.236560940742493,0.9035056636910141,0.050731277496296204,0.8527743861947179,0.2779454229250712,True
27,5,ATTACK,ATTACK,0.921426469219133,0.0001400619412961,0.0780469421752921,0.0003865266642787,2.11550235748291,-6.676091194152832,-0.353110134601593,-5.660974979400635,0.9214264692191331,0.07804694217529211,0.843379527043841,0.20106634560779402,True
23,2,DEFEND,DEFEND,0.0003508845234308,0.5831568445463444,0.4056603752663095,0.0108318956639152,-6.508785247802734,0.9069688320159912,0.5440289378166199,-3.0789923667907715,0.5831568445463445,0.40566037526630955,0.17749646928003499,0.5282478507234509,True
24,3,ATTACK,ATTACK,0.9324424509561438,0.0001007526178763,0.0662373768645726,0.0012194195614071,2.4703850746154785,-6.662509918212891,-0.1741774678230285,-4.169047355651856,0.9324424509561439,0.06623737686457261,0.8662050740915712,0.1833183145040979,True
3,4,ATTACK,ATTACK,0.6261876741877055,0.0001680335532457,0.3621575488283168,0.0114867434307319,1.3248622417449951,-6.898379802703857,0.777291476726532,-2.6735942363739014,0.6261876741877056,0.36215754882831686,0.26403012535938875,0.5148423693320086,True
25,5,HOLD,HOLD,0.3372888453156547,0.0002470869721821,0.5813776061762337,0.0810864615359295,0.4630376994609833,-6.755917072296143,1.0074985027313232,-0.962385892868042,0.5813776061762337,0.3372888453156547,0.244088760860579,0.6403002039508355,True
3,4,DEFEND,DEFEND,4.878893335272864e-05,0.9898174318027356,0.0100672449031022,6.653436080930956e-05,-6.396530151367188,3.521242141723633,-1.0669913291931152,-6.086315631866455,0.9898174318027358,0.010067244903102202,0.9797501868996337,0.0415126445799873,True
17,5,ATTACK,ATTACK,0.569073672673999,0.0002548983591973,0.4286940064745748,0.0019774224922288,1.061578392982483,-6.649322032928467,0.7783119082450867,-4.600637435913086,0.5690736726739991,0.42869400647457484,0.14037966619942427,0.503747356319265,True
0,2,HOLD,HOLD,0.0002410452942042,0.1487572832962502,0.8209754470155509,0.0300262243939945,-6.481527805328369,-0.0564418211579322,1.6517354249954224,-1.656686782836914,0.820975447015551,0.14875728329625024,0.6722181637193008,0.3986640923853093,True
14,2,CONSERVE,CONSERVE,0.0004445016044913,3.531544241848786e-05,0.0521358357680122,0.947384347185078,-5.173314571380615,-7.705947399139404,-0.4086603224277496,2.491191864013672,0.947384347185078,0.0521358357680122,0.8952485114170659,0.15076425548064834,True
5,5,CONSERVE,CONSERVE,0.0001683968850488,0.0038113011400655,0.3647836391449592,0.6312366628299263,-7.072007656097412,-3.95260500907898,0.6087286472320557,1.1571052074432373,0.6312366628299264,0.36478363914495926,0.26645302368496715,0.4912186055030139,True
